0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
715.3008361853751,1207.639107855298,66949.01511197173,5030.9210493320215,1545.0414834395162,164311.1592282349,284.52019678006036,133.92922255306488,1362.0391995956727,1037.1501171249538,32100.759464933064,515.1583946521674,6122.498113643604,0.08333702118435972,0.08333693995868999,0.08333682281218072,10013.401242443106,8088.527637198376,20357.540920975818,19473.844294844916,76297.80425413608,10648.778621462388,3538.763660474469,2107.196008930876,577.9167359518592,9.94897153972829,838.7444067791663,1612.7222096920136,12829.082905890811,911.93885629895,403.97698512166903,432.18098388390644,19750.67630775709,29754.0532419332,689.8490253085175,920.5457691417816,26290.905607064582,550.9464295564223,242.18222128477606,3352.818849764475,0.08333673578972846,51.31726882585086,4179.957836576225,1145.7375060723214,1516.973939291675,1780.76264955837,5365.497066596228,0.0833368706521082,2151.420184914301,0.08333688165482919,1282.0706747601246,3580.597208968568,2233.7073462363473,1730.7281850480367,6418.462593965594,537.7766800365566,0.0833369141436991,4170.634136394877,4230.745472548873,4315.795083612603,4297.69427491035,46575.111951355335,12429.62474607892,602.092094006258,95.34398662655528,1847.5475049264803,3563.626456910358,1620.741619719566,1229.3233074242678,2244.2797374881993,19811.362376424822,10168.031202164311,1152.517362994524,1374.1735578477499,293375.731807765,357.5073400522351,2640.5757828618325,7897.280769078607,804.8857937667267,661.2695960637528,154.3480044146294,6055.284947358055,9552.143333056723,453.12298061288146,229.49172268474175,1194.8874161886022,5897.6242840759805,3200.470443906208,213.69857123952096,6103.021599084696,2189.1752052818842,1323.3858372788466,1217.596271077813,2803.6368558651375,2594.4625519880847,7.891332600030744,150.569411302589,23622.161010957083,2017.054000090077,15998.540797820173,0.08333687616088896,602.6011321345992,1939.2785990659274,79.24177397894563,16342.16124445895,2345.4097043501934,824.2949101384303,437.97659476935706,11.878726481941403,21225.652042292215,1773.2037829157234,719.3850151388078,3324.8365404165174,1123.0844768272016,248.3449781615578,558.4696809117044,1381.4394678321262,11974.478047939152,1624.745309080206,24756.01869362114,25176.964665057592,18058.532116868748,579.789799390189,3487.1857196251003,824.0187795530783,382.60930805782857,5786.72018266683,108.77954727715242,3420.5225316208857,8945.667069292222,16173.659237195212,11080.45304502022,194.61645885863533,1221.6626695070547,48880.756404672335
496.0183873219865,468.355824255542,13978.305905475976,18178.30589133416,2989.837895693532,4914.1027371648015,11481.484780933062,0.08333691087022269,937.1296769337067,818.5663544069154,16303.995278093666,5928.228962528127,3570.106608346636,368.194192909085,57.24552768428302,22209.793068715055,48967.73607042456,5802.901793111499,2156.8588678453143,10571.96085900096,0.08333693336972052,3273.866565412459,1882.0594092665672,2052.8839883920937,2726.1861121204406,27495.507687019664,1630.2299631736273,26797.115979492748,3616.4489508241195,925.6009687025374,2655.0945464619904,642.2884199854075,40861.54952540527,20849.87543531832,1580.8074272174138,647.9264676583645,319.9427377328343,2625.008592124201,12343.725285832257,705.2039642877943,0.08333697967683645,209.23041803073403,2884.1481310472554,656.147665286101,13449.373557690433,78.80560450664345,3371.4440600668613,44920.15343182304,7679.052293119019,0.08333666562575869,7591.151270992498,1979.371311258902,545.4690589348593,25645.72201877098,806.1288800389498,649.1049596488385,18138.375807669607,12996.072806362137,516.2180445796947,2150.5166447557654,15017.417602557969,16509.07433390808,11121.843424319492,475.4280333037535,0.08333712194760139,3198.0105205582386,423.53044392481695,1149.4811404462293,1302.0544854244022,440.0268823793606,26.803753358318524,8050.520952872462,2522.5599790184665,1054.9946826519201,9696.828954572222,507.97580271658967,2097.363628974216,19486.68213770218,47881.357270416825,63880.895030902226,3497.832805752589,9030.56393247106,1803.3287002067495,10496.256026843661,3525.9881335628747,644.1485172806706,2778.235720467675,3619.8792263572113,190.2994859024654,1555.631148166727,2404.050666673146,39751.41509484242,2361.313521249803,40252.704581015154,8529.980525279752,11.321950536551933,7333.87923818069,594.3465671896425,3792.429539976797,2716.2457895083207,1424.0974060734618,3169.868961666194,5190.634723633143,492.152014588403,11358.686590062774,3102.613318898121,1849.253990431852,0.08333692853111659,4912.541371512951,27877.81951187696,3292.6472714528086,1246.2550044389477,4743.729530871696,938.521236229205,138984.0913271666,1518.259892959809,347.70873512475373,50.691189842977025,570.3985538762082,12163.005227585887,1433.207279578081,4046.9272741722352,3424.4533110992465,2455.4019973212457,2745.6335725839117,69317.55757858358,1135.9795882869018,9594.83427429399,4754.57901575839,3966.3400572726987,8007.824711797912,4161.140582861746,4056.140069885844,1970.8052943857979,2515.4233257118335
333.7951070335247,86.2979676645439,7894.494264097241,2199.184642772489,910.0346518570026,5309.141713974712,4620.235656433121,4.8952586692721205,3120.2978368064055,582.8545039093337,986.1320031637421,1379.7019780251694,2133.3189898443015,0.08333701946613906,16.457156306625308,0.08333627972558666,9498.21700712278,6157.859431199175,1811.0453672486003,1204.686006423716,0.08333692116859424,5587.940774004473,910.4881900981025,3528.5986118869378,686.8233487061268,396.07524814733364,475.87607462883636,5333.818611960886,2514.939758291493,94.1876622834644,6178.557323082726,884.227612149633,12247.171791025603,12349.510463057211,341.7748879006136,722.3374972699958,2623.546843601615,1493.8689650652277,0.08333682730123766,856.9757763524332,925.4751854169192,0.08333687869731422,3010.3706171288977,251.36144002888966,0.08333698824984778,17.096554104870382,3867.6266659788917,112650.50486219118,421.37009782308013,252225.78156307797,1103.1441471105118,1750.113133747139,202.38940530031329,601.3690769728489,544.5518369226628,4427.951880762197,1479.852652709476,5453.7601529572785,479.65724279137646,1206.273381924267,21617.907002358617,7435.679925336014,4675.044064941989,0.08333643048941529,0.08333710185152897,2450.898992077918,816.566741910722,750.2492977187197,305.17220715106606,615.1131170980536,141.10546986013952,6015.959392837054,1473.3882828222534,373.0220915115754,5826.245166902233,495.4395950307295,789.2046738127339,1447.0109274306567,398.6535561027179,21.564249038992195,9610.016648939172,4695.328104451649,9760.910634591728,963.6725575069662,1142.0935003166078,940.6031037852686,574.111931544307,3621.9493128533954,184.30833398958777,4172.564086779711,654.5550987453073,12919.051506650309,3281.81580644723,37864.93077838515,15281.64013650024,0.7310723272167401,4167.402995880491,2199.0969077334767,2933.6539654932817,11183.810783195226,136.40301035164268,0.08333701740751828,6243.855591973514,63.10462463155508,2167.7379773904236,581.102421329001,475.2778553052943,1020.306742739629,16341.998199277912,3885.836444673405,910.3828508155403,630.963795191952,8591.100609773617,620.1327625936275,6603.1856954719715,881.798661782998,0.08333701499299434,0.08333711963540504,1096.0258423258197,9654.066836907978,17217.590790175273,4224.283085267153,973.1605580985268,3861.3476942634247,67430.04007229008,27636.500196288394,0.08333698161735713,16310.413003878932,8810.01785420544,2988.981714806272,7785.240892352546,1723.6206147914684,390.4704513848816,438.7428860708005,3664.643270487679
1013.5981821194188,593.0122661104914,17524.30380214878,22217.798765762258,2823.528469154461,7775.705767522254,24392.0967265924,6565.935403431276,717.608574807608,1490.863317507196,2780.3493427412627,1103.158303068602,6633.911632326987,261.66013745087406,241.03833296481707,0.08333668250617289,39075.34409901856,8971.076062832166,931.7032501844901,5990.31686880881,0.11738350847742876,8478.09753246561,2679.9481595745156,419.30324352969086,238.05830959202157,4438.471225062771,686.0665502737903,7056.915214551504,3398.18697592013,0.08333705934207834,2035.3966655180577,28.493512039912673,51520.18311150771,13938.221372223212,1434.3801999327004,304.80919240739723,493.27160198813357,119135.46741708761,0.08333655742239493,798.2348313117841,90.26622461888665,0.08333697851721521,7473.32489879037,939.8484202787128,0.08333709126794268,0.08333699809756111,3507.7025440367615,87189.96602759245,21033.074714976145,236754.5532992842,4521.193581390279,3988.461119018491,590.5044778151525,4602.519089233023,2222.03476330745,3597.696924338965,25498.380872173326,61242.05069933108,0.08333703278880206,3289.973012402934,22135.141849374206,11723.868902951439,13786.279018596908,93843.10584612816,10161.22616046332,4626.081546306772,1344.913925612673,3741.430263109071,1624.2990949990026,1158.4045708899544,14.326911824633084,12636.403623879225,3152.000200665097,1182.330502306827,24834.48881414458,1549.0138432424044,1258.8135386622603,8609.816734816119,31521.172470770874,49302.05467051128,0.08333697335378092,6459.952366771475,32598.118009099184,389.0784028524206,5403.610898490302,1762.8140559949186,2284.737328450303,11924.679681827985,163.05981481157602,881.0641595481073,5951.101065423701,43457.76294223082,352.3261479947448,174637.04070451987,28447.575027698378,186.7751998166475,7365.3486263818095,1817.3703148792813,16930.156725880217,14956.218215523373,24158.59597973412,0.08333664317246352,11813.980453342587,900.0548158124813,17169.493448633664,1912.089319215949,31.90272533968792,2504.1775167644064,22032.220371268555,25717.341824017967,19240.028139591202,2770.0838697382296,5429.364929091832,1919.7958998919603,9713.289313079069,279.70092287878765,695.6040963745096,251.92759125441012,1176.4298995626111,14672.712863325742,615.0734916270301,8331.280181804688,0.08333667950287905,13722.204268806028,0.08333697796193149,114808.75084199962,1656.9087846289926,5761.214011572069,11033.113705028707,13330.257880073737,26553.471787705083,4405.559597188413,7751.288840801883,2005.7256489724223,1940.663857468296
852.7092232259545,1281.2956606152186,190.95060558866527,33078.61027022034,220.06993324318537,2.7415968403306445,47193.48271328023,27368.05575832091,3835.787120498648,1143.9946301210414,19714.102780417215,6094.59281764449,1097.129049527739,8949.377467857692,65319.926776686894,250.55546542489603,29015.644270043766,12982.553423158031,14424.969277097778,0.08333681461584865,50765.20872714918,176.9314155344507,1836.6461811477366,515.3829409380902,18276.133672065596,18841.511482597012,3451.1730104759663,11460.97278760249,27181.403496200906,422.89954263887245,3637.5706040906794,1212.687612567788,76864.13528545975,29.73620972486977,1368.4259390695722,559.3142040824823,2472.8605609145293,12564.023587253118,0.08333701100817548,6479.3298241752655,0.08333679779130043,100214.47427538957,117.48941972239754,306.67558671049187,0.0833365219334183,49.57320373722003,3109.1305243547854,446.11696513138236,3126.4794110761973,95264.63834219903,2484.323735930024,1490.8940798842611,771.3422521220008,37276.850083690035,4922.143909288915,2158.158510922686,8223.12844438994,38232.13978123621,12551.81260325977,2888.532558346895,3952.106948023407,26370.97166972547,20234.26171021821,216686.11697448176,5637.263161044541,4464.747587502276,994.6008653168136,3871.6357888854054,216.18185163288587,947.1175185032148,2424.0332036044647,1307.8658077115163,13125.136818332938,1344.8027834329025,12442.408467081783,1108.851928889374,1574.3918791979315,30931.115072796783,0.08333701062723299,14410.675711575306,9940.97941747209,12019.859101140968,44641.60872291023,13849.373396819026,8512.26620366063,1156.6197605247419,4351.409700663049,249.06093854041714,525.6514655587158,10533.741063690457,9669.604826851924,49931.17801473028,3569.5965679804217,100767.21194659463,20144.510744411033,583.4406331273797,79334.10465046152,129.47831695503518,9157.438365795148,472.01606449298737,27540.047799549156,1895.8655336323534,7238.920573041151,1277.7268960139083,12872.14501925875,3635.5526570551615,2235.8934274455573,467.1653384761871,0.0833364827802735,43902.12180425275,0.08333693069317767,3838.243154865181,1709.9083608326446,1279.9965214368976,25453.61932226016,433.1638341933287,483.6247256889202,35376.76027443556,1371.0912919915409,22603.72310374137,341.23793437165745,1671.2190185227553,0.08333693358605342,2297.354165981393,402.9255371823996,55267.60792408259,13382.330641514925,10306.906641092139,2972.6288509834876,4745.89652971499,12962.829441255253,8745.845769774254,2626.808478916483,614.1921558795017,533.1554828563277
132.58186974184807,1496.4092072363533,2019.3279795207136,2375.115740791426,98.04642590101791,557.8556611862896,570.1676603463256,30.649381024815533,408.10290759833356,192.30991033447017,1949.6985927724518,303.2087088393817,15636.327957878475,253.4406000999694,78.18855257812484,0.083336127588058,546.2975776659996,2274.430080555576,87.0271201090829,10236.08880148189,523.1776600680357,2097.431438714519,598.6725427413515,472.7004554881728,500.5506079127023,255.88822102904246,234.82048010773448,240.29070913110922,1068.1550661961708,145.7865432942139,173.2320641283875,651.5610904866668,0.0833386089669364,294.01985507023835,228.11952272448056,157.66784405947192,1247.0458673084229,53.56664068208131,303.6594658904013,513.2565800728545,209.74823955161233,109.50510979064123,2022.804584332768,184.32667446943358,86.6783170741149,28902.66044999202,689.1245203534264,0.08333667634063598,26.86382571380039,0.08333614963526992,175.53741224612662,916.1659581233787,118.5730593670086,55.82003359049501,512.134020981795,0.08333683281062451,0.08333707150832528,459.4655538742094,293.3847141288765,637.5644681965043,0.08333686120691226,4524.374009706021,1725.768128080323,85.70627226697191,86.03414288566672,281.76098222138353,4357.343958526136,229.3302474871433,2203.6908322300633,9074.62827549137,5449.77887635929,2396.7486993904754,402.771273516813,459.8294560231653,0.08333682351843878,51344.81220312078,665.7307020205599,10846.189392926035,804.1646795028364,364.8907133648485,96.95302830450979,3464.153846533367,539.9647062143657,75.95876048525946,116.25174540904553,277.03702712951406,4127.592682844421,592.1265901975413,269.0671290693625,389.08265327622615,72.1722330630715,318.4502335833741,153.18863374601082,1269.9834126932092,320.97190809692955,5857.1153063306265,0.08333689564915879,3806.9520305605242,388.8650065886764,19.03688312133757,0.08333725194388027,149.0232178494731,311.8674431110356,6186.943119157177,1251.3290383403469,1364.145332197916,269.83179045962714,1431.3636064388693,108.46809000688522,937.4308169305955,58.91785923387601,1117.17749133431,5108.581762624955,550.5664542323851,458.50900052488373,211.92740277472393,130.08181565328078,207.78659956933942,485.06186474743254,3309.520702857483,723.6063293097025,97.36697498707038,175.79409872667688,189.98703746153788,278.8807076510018,0.08333658972220273,943.9050667916763,118.51594526908762,395.85302368769845,1062.9519306372204,733.9004798607256,760.264732484149,133.69253833950916,128.53408609088984,0.08333644305914412
5241.9593554461235,7744.061449317289,20903.54545465555,4640.3431411150295,521.9744448989503,19863.400942414868,1008.4370018652928,293.3640479027287,1103.043797570829,402.31636797882544,5381.81675436192,282.71498207620925,4593.927151844195,470.1317101509155,0.0833371284408655,0.08333662487818244,4118.766625569913,3794.2779112827807,0.08333702772544666,1839.421217759717,0.08333681153674352,11704.826465718574,906.6735283618468,1158.051206188353,1498.399201239814,147.15696844048287,372.4400262148181,2350.2584997986314,1901.8490362526634,4.28947931252379,339.95632599836335,269.95648071478286,14668.287654226644,21603.130199379142,95.58533704113987,231.9519030092092,381.49502536490553,641.430234612149,0.08333689422044847,441.0301542065528,0.08333698905875911,0.08333703664549684,6128.174315096038,260.7828733361329,135.45130384437255,93028.90116185977,1111.9489795182058,811.3475500356304,2208.5275168579724,166.01074261490004,61.91239236252596,2469.2863342977826,696.3848248240384,169.9436703450611,124.75929303537409,218.58653448851132,96.13250494853952,2743.413210885788,0.08333702497996295,149.25318388378957,2660.43086340572,74406.7397812286,2227.5088831005924,359.9287075223884,536.5967954395014,622.4660659190188,15344.60308892414,92.35927021648713,1753.800559779235,115.12338616711533,32.566922645997515,1857.654570198314,853.4113185119907,352.78267841879983,32102.737432877097,40.660761155495805,10242.262882599369,51620.53989004948,334.74212426797743,1702.953207317125,239.77243124744425,1379.0479839837355,1478.9496485639095,124.27067385244666,143.3905153877185,484.26195381168236,215.953650091342,2080.5858553342086,50.273938727824486,531.8232008915392,759.5930183055399,3154.9510104153646,556.923534427268,6915.876859635068,1915.132852105976,65.75029458244511,428.06304384353575,7473.56438203128,1601.588513862834,2806.2233407771714,172.4104506258782,324.6172774681104,1336.324192872939,146617.41037774377,1744.8101334542055,0.08333703398477285,127.6164455199084,2269.6592078343306,19884.639069572517,2996.2032051257474,79.02719690948129,418.2407675031671,6544.466954719788,1033.317981322285,1438.7450845589135,317.1794902295055,112.10930044615449,0.08333707648481284,140479.77306202592,7951.975779281997,2965.496165995261,7681.48720916485,108.24730964416518,221.33040166188601,68.79829290537992,905.877876526945,1378.840339274787,872.7884515862879,1742.12568083369,1791.7499277095683,893.8012684694644,856.9165692322651,171.70642496422803,701.366536958929,13662.448795549753
73.42813378730467,693.2237737511009,9565.979901568768,5079.623919288412,639.0351758030863,133.69523919844406,23.636298966044965,3840.5205049513133,1242.6537896536072,250.0226767729421,7159.314239205721,1476.0906400812253,1062.8076005609362,0.08333710034873279,4695.604516083428,53519.10090649596,20303.456569787813,7210.949835753685,989.1309804916898,0.0833370781483973,341.2729302803759,2624.3998614241264,897.9002814657844,596.0802423972264,206.45376898054957,8753.807530881159,270.6607437518568,2349.385827432721,0.08333706683621296,523.5148114517808,472.8822241763361,3973.2564726423598,21112.575002717185,13628.627122396556,157.39069051410144,115.99315260832668,337.80732979158176,3580.5922786039323,959.6044921194333,177.958102436111,0.08333680441581087,15.681669768022669,0.0833370485178248,646.117229781213,1166.7308615193817,225.73749928736382,1267.9011375223672,77.66300161425524,1004.0598801426956,401.91825830394924,5121.6850140577235,848.6034759652903,476.70353228035066,176.49863440487306,791.6329090694331,259.1191605190706,4869.828442534776,27537.670233029607,0.0833369569927638,1755.9819838759877,506.44230808163417,13414.55117099155,2357.6851941211376,10901.977265843037,724.8728644361269,1425.888887940289,440.9296400428096,1994.5861368203755,48.38399721530694,132.66353930019048,142.04719436151916,2930.5431568820763,140.64383352137625,820.3578246704774,9198.899674332804,225.88965439355067,931.3253679756972,5307.1354288232105,3975.7332340077596,1106.3405340315762,38.81587956742853,829.6568903113595,4016.6423782295483,0.08333713829175698,782.9432479147882,110.47537683044592,10336.808880493021,4789.377078247457,205.05816213751444,3417.1034241050406,1920.6777923081547,6898.69584561638,589.4147310621877,89.41569945585744,1162.5959080143255,68.16976944903463,747.8712923487539,56.71596715571158,1293.4632380416062,3755.1037630223886,25.194363855166188,1277.6327087550576,3916.6780438540923,21.47510301469661,8420.202114092128,0.12468100167854253,644.4719974480444,76671.96524146745,0.0833369571752453,17369.89613231416,189.9961053556154,1473.0307601483082,3983.3579240380814,1713.3366729056434,13.082609522851621,493.0239883718896,0.08333716251981187,287.55531691677885,304.7403816519224,3581.7393283923107,180.3900776410989,3057.5081096772824,148.11156332235055,3193.226596652055,0.08333713015708025,846.7033181149287,1889.8047686964294,1887.1364477245172,232.3580226199101,67.54847197778848,4613.3663262218215,2812.445503110663,104.5917334820956,155.2580417213077,4086.7915376141323
224.09130243279463,256.73481367095644,14044.662571356761,635.8381604709283,1473.4068089638483,9790.610064862407,391.01752719528633,113.73326730444026,615.8668281735568,398.95672567463555,637.2350977127433,996.439408953963,9022.371163365906,172.57243474945423,399.2421349669476,0.08333676490057,2965.5451485235544,2790.8565999900943,45.08470886626632,2342.917506098432,0.08333687565663184,2913.3359714523526,1255.8828638547766,799.2307585932764,317.502386580727,102.61742237556182,361.79407002957305,1067.2871990166952,2036.321731009407,11.008166667643486,694.2129418900593,222.11883366715057,82140.04859416184,15260.582327320246,70.14587305718042,178.55332544347576,1360.3202293732743,246.59568500579618,30.254454573075872,269.06189986978364,0.08333696723134165,0.08333702535252328,4696.894962802377,289.022179869363,381.9698301675684,2.92617503480609,886.3983059084991,526.0399670269176,1500.2916541154218,68.70899646784027,323.3933444058271,1401.1479984336204,259.81025411608704,117.31496126610239,90.94408366546111,32752.544062184013,77.94707316701894,4575.383713189328,0.08333690385858686,443.8193742465556,886.4945086761627,4296.252363627106,731.2731202178252,468.76062498517155,602.4218734634989,728.5236189598833,162.60962020697983,140.63952011078547,468.6613362936238,340.5808613044332,0.08333712153965031,474.0238198368995,697.7665736871186,2934.097593679667,7392.600581637121,422.30998955813897,486.5067505924441,694.4225576046297,1110.9199384951578,49.414181450398836,1924.6740517362525,1132.8615305769063,2085.633827608735,117.58246773904854,846.5577487750919,203.87180814148093,1633.1602527841076,1442.2517062235677,0.0833371558323077,182.61684957964582,310.7551323786791,5426.1841742909355,89.64671002523416,4128.811204141245,8425.835607779363,121818.13656477458,171.2714873860656,1250.7131669143046,1217.889891197506,4521.905688603621,56.39546399304508,0.08333708804518838,553.738766426594,1144.4102336062779,906.8506975151781,0.08333680260041437,145.17717418673007,13.932499880201888,75.09788676580206,2011.654014080568,88.97028746179981,217.36404889193767,3466.642632933084,235.86799760518676,1217.8786809594108,244.04254452040865,310.58312722721325,0.08333696105621191,81.9496876878276,8407.358983223277,17927.155726220455,24915.195817644326,20.690207695836417,806.9648199676592,0.08333712496751763,154.84895215157132,253.3337491653809,314.5987196720517,597.603727011141,1389.6627876493544,1728.9244714547685,26078.663337760503,221.35785506124256,296.1672493193328,3881.653856074308
1401.5003752811847,1165.0428796661333,10269.68454817127,75036.92104198068,3360.971983977561,4371.431527726938,17473.361958271616,140254.76272376537,2134.0952958484495,982.0867210592753,12155.620014473021,20057.901832454838,2327.426695884251,11273.28450901995,7653.938186150957,43555.30149647501,116295.71292756905,6822.829378774058,74.0666614168113,7490.310452525332,1686.36244712516,6619.221590417926,2210.8563130286702,763.3720755250752,956.5512692184886,9790.962705387656,2491.443437886113,13970.081995338505,2183.930896085729,3971.0673491128446,1906.9690311650381,7812.023867573032,45216.5613437404,10170.757085275529,1354.937336478423,800.0715643392313,0.08333697762729622,28306.411017536466,0.08333656807352251,30.535376722902047,0.08333693562630792,0.6687780703763055,16253.978472464676,1514.805213471957,3183.8530055900246,2.1195948380643506,3971.552100944668,18646.086113660018,19391.242017691187,53.76828600462345,4477.463256726551,2829.391081956212,311.7240731107908,0.08333684729498268,1898.544475089969,3173.3947385022248,26897.33238942926,155010.47905399665,2228.7236942016243,2048.4439825188906,17630.602539372223,21776.557048459068,17320.389682980163,42098.607758502876,3973.694464045562,5652.206039522037,310.6965104330498,2558.6786839472197,3673.213943057157,871.6264809412928,275.8165423774529,1349.4123878545252,3126.946983259622,1650.2503733187164,15995.358030192263,907.4856000286015,1849.5159308129787,11566.819156515769,30.663535815047226,37536.69056594862,0.083336905080648,5342.095125151446,5403.051980335798,0.08333673790840733,5474.276934538327,2193.219917473432,10321.819003414392,30736.3928074544,791.4669005858917,1031.4319474605732,1683.8858613764849,59543.69224077875,256.64249716508533,117270.23660860675,31060.890719859464,78.58501992919368,8532.217180561904,494.43376441138616,9152.070360015892,1108.6884627993966,44849.26100553414,813.5005247357425,11743.393890982321,998.4423630191733,3348.786696171182,5761.4841862864005,856.6034428125718,0.08333691091430684,3282.4058193564692,52372.416805566616,1563.0059834493682,2769.2607902172717,541.6810366507495,1039.793371713175,68648.81964971757,733.3302644140574,0.08333689584720969,2252.7054127614465,1296.5914715324147,7068.112397105391,484.49858274549683,6132.611103203398,0.08333686728861778,3856.2824090682366,725.2356235578109,53548.48259524383,1801.4210499148514,15985.419845489952,8672.566080345681,6256.966273890288,21005.518176379395,4694.797145359264,1522.7010955707456,2892.0763047897312,1171.6548523617564
685.6574182304315,968.7378908412421,7816.554942185644,19364.2540400654,6743.096285209224,19.679838488724346,41259.476142964966,34599.987758200354,1277.5376752469458,974.904773984443,42765.89309508147,165.26522521319302,2088.426289682284,2462.695594166627,36.98624614661828,1783.6657075694807,20465.737546334753,13062.62649998576,6923.450776959514,9582.624272213076,0.6399132057685324,4187.118540772184,2755.5225066340145,1289.7451533205115,15083.100854657225,72303.21728822161,4328.614053891942,43331.0676287894,231.95312690269944,5482.732056033334,11147.825778673085,5297.84783186303,56599.078454811366,36021.48907919774,5229.444009534572,635.5462962891409,1910.6183742272235,430.0058157159689,312.39816679652665,755.5980555884387,0.08333688868352199,13660.307319625661,2225.0835807818576,1560.105232806773,1221.6358372092407,27.438128990970487,5884.12522437771,10777.872069810084,14160.346807161199,282846.28716594586,4418.054040586658,1198.2526062967897,581.776364790079,90657.16316059114,339.12311519150103,528.9846915004147,32442.291391291812,48097.84369178722,11207.134360243028,2495.990734556432,31959.595430174915,14690.948810754986,12261.365190103004,20975.315630848894,6045.228886921047,3438.1689497801676,430.53456371643705,745.6773018345143,101.59458462431735,889.1950732599133,453.4847835785928,10976.377334447978,1445.086997423659,1319.2875368990997,6288.959701401396,876.5313231865498,2183.0977593651724,18833.937956931244,19515.83440134755,9019.168203215619,6916.9059380358685,5599.527225364872,3060.588779977885,3041.6657458442087,6976.8629481717235,1212.4178215206864,3895.7997179487797,561.2039852610865,318.2824396115141,9729.402001653827,5996.295387531269,44938.47359833371,7168.807545683743,54735.31775157256,12896.878013109048,104.48189813174295,3998.1053998594543,603.9266470720283,17732.4836993219,3869.119600836577,13800.125599825971,7788.409352590284,13330.606884847313,109.6633742937013,17409.510313484134,0.08333702796199825,8917.011092822853,0.644897029520433,0.08333688794988982,32835.03825061599,0.08333689814957816,3742.2648319117616,731.424231294057,1318.246432412344,0.08333678271318601,1552.510333271498,4939.907918761239,0.0833367200894284,1205.0825650365891,11638.556940184542,11047.53266893548,4794.354297863964,8222.311368246696,9934.49691290632,0.08333679111145689,42180.89473590267,10214.332447161338,12035.894808947933,3005.2099008813343,3566.7398432282666,11282.574279787843,3839.640716443476,3916.5698602855286,496.57828507062294,392.4425355507039
223.35980919094422,407.189159012721,893.1749132558019,0.08333686382149602,496.9564418555087,15886.475682382179,0.08333636855971742,0.08333696252145449,1165.8372972631282,524.9739011228579,0.083337040638614,912.5387464595341,402.748747091583,303.39334245136735,294.2058963598381,0.08333601440019536,1338.1409154930634,1687.1113461556836,486.0387317738333,1186.6630469473248,0.08333698227952757,3886.0512226178435,1542.586363349058,1096.4553148065888,555.3237329713447,45.835249294889614,1537.137182783467,0.08333719017825346,1255.644719355931,625.8912271414125,821.325509690499,295.3572824232278,4712.649590575051,3688.997609100646,563.1397512181791,310.28278368801216,524.1024856521896,0.08333675399454459,1986.7592296426046,1150.9965852085038,182357.84365531144,262.4818125768811,10783.68984420552,549.0699778855006,0.08333700876986277,0.8956410887891509,1490.5488703384922,0.08333756496682347,916.271596405864,0.08333640186404885,238.07112942804346,1238.7156920464613,1021.6153510998614,158.98774923705193,413.5401194397869,134125.59852026062,1621.5637476975503,1168.0869669525466,185.990520325087,601.8555916762699,0.08333620057916598,10188.8700319532,3592.9568372383237,908.8774556771518,144.15099044728873,1019.6993042824273,158.04418447196187,775.1907297013762,221.62380016556978,821.24055717379,61638.59062848014,16474.45905192206,1394.7703762430378,1421.0709192359907,18.65803226678778,248.52195862242968,1601.2111031216969,303949.04997532227,831.7896584928144,0.08333657722140804,343.535120648539,3269.668945881997,1935.059279202068,125.85231356483403,655.266401085043,398.64324131544635,7591.74684721952,3147.022373793435,59453.75042120712,552.5178657603444,664.1337120577257,96.75950124573485,287.72803313735386,12846.83359751236,4106.526005154296,32.60095839146421,0.08333689445965084,27237.24092413714,1251.9066937329596,350.09061029632437,258.3022463262477,567.2312804165375,1223.7208368462782,1584.3753041368652,1152.2867271351538,109.22836879797586,252.66514808634895,12852.64168075759,179.50045542609845,61928.589148249914,735.6538489827201,615.7304706170181,250463.90548674983,770.3401928269798,1727.35100179126,1199.5929836881812,483.6908018153859,119.76221940004513,1393.1100704784342,7589.209143769764,673.2462883397768,56342.23481082043,444.1917732929657,3003.2179762820065,315.13406624912045,0.0833364553059858,716.3400449131829,1116.4983031927861,1230.4216070205314,3256.237513744498,3834.888927516863,542.6523859704741,581.0561924458146,104.89084123049865,191608.28274520676
